Patent no;Patent title;Chemical type 2
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Paraffin Wax
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Waxes
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Polyvinyl Acetate
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Odorant
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Casein
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Polyols
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Carbohydrates
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Vegetable Waxes
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Glucose
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Acacia
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Nonionic Emulsifier
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Echinacea
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Tagatose
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Isomalt
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Zein
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Sodium phosphate
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Sorbitol
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Heparin
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Ascorbic acid
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Maltitol
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Starch
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Polyethylenes
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Gelatin
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Oil-soluble vitamin
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Sweetener
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Polyvinyl Alcohol
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Animal Waxes
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Sucrose
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Xylitol
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Fatty Oils
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Potassium
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Shellac Wax
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Carnauba
US2005048164;COATED CHEWING GUM COMPRISING AN ACTIVE SUBSTANCE HAVING SYSTEMIC ACTIVITY;Candelilla Wax
US2002124742;METHOD OF PRINTING A TEXTILE MATERIAL IN SECTIONS;Foaming Agent
US2002124742;METHOD OF PRINTING A TEXTILE MATERIAL IN SECTIONS;Polysiloxanes
US2002124742;METHOD OF PRINTING A TEXTILE MATERIAL IN SECTIONS;Adhesion Improver
US2002124742;METHOD OF PRINTING A TEXTILE MATERIAL IN SECTIONS;Polymers
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Oligosaccharide
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Oil-soluble vitamin
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Emulsifier
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Stabilizer
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Syrups
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Fatty Oils
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Xylose
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Glucose
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Plasticizer
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Starch
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Rubber
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Fatty Acid
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Proteins
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Nonionic Emulsifier
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Polydextrose
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;ModifiedStarch
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Gluten
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Disaccharide
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Fructose
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Caprylic Acid
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Capric Acid
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Lauric Acid
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Caproic Acid
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Polysaccharides
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Carbohydrates
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Fructan
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Monosaccharide
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Maltodextrin
US6468568;OLIGOSACCHARIDE ENCAPSULATED MINERAL AND VITAMIN INGREDIENTS;Lactose
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Fatty Oils
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Lactose
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Polysaccharides
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Maltodextrin
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Disaccharide
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Lauric Acid
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Xylose
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Monosaccharide
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Polydextrose
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Fructan
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Fructose
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Gluten
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Oligosaccharide
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Proteins
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Rubber
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Nonionic Emulsifier
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Syrups
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Caprylic Acid
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Glucose
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Capric Acid
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Caproic Acid
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Starch
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Stabilizer
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Carbohydrates
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Oil-soluble vitamin
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Emulsifier
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Plasticizer
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Fatty Acid
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;Sucrose
US6436453;PRODUCTION OF OIL ENCAPSULATED MINERALS AND VITAMINS IN A GLASSY MATRIX;ModifiedStarch
US2519487;MULTIVITAMIN PREPARATION;Fatty Oils
US2519487;MULTIVITAMIN PREPARATION;Flour
US2519487;MULTIVITAMIN PREPARATION;Stabilizer
US2519487;MULTIVITAMIN PREPARATION;Oil-soluble vitamin
US2519487;MULTIVITAMIN PREPARATION;Gelatin
US10098849;ANTI-RADICAL AGENTS;Tanning Agents
US10098849;ANTI-RADICAL AGENTS;Coconut Oil
US10098849;ANTI-RADICAL AGENTS;Complexing Agent
US10098849;ANTI-RADICAL AGENTS;Fatty Oils
US10098849;ANTI-RADICAL AGENTS;styrene
US10098849;ANTI-RADICAL AGENTS;Propionic Acid
US10098849;ANTI-RADICAL AGENTS;Repellent
US10098849;ANTI-RADICAL AGENTS;Rubber
US10098849;ANTI-RADICAL AGENTS;Emulsifier
US10098849;ANTI-RADICAL AGENTS;Antifoaming Agent
US10098849;ANTI-RADICAL AGENTS;Regulator
US10098849;ANTI-RADICAL AGENTS;Fatty Acid
US10098849;ANTI-RADICAL AGENTS;Stabilizer
US10098849;ANTI-RADICAL AGENTS;Rutin
US10098849;ANTI-RADICAL AGENTS;UV Light Stabilizer
US10098849;ANTI-RADICAL AGENTS;Vegetable Waxes
US10098849;ANTI-RADICAL AGENTS;Flavonoids
US10098849;ANTI-RADICAL AGENTS;Biodegradable Polymers
US10098849;ANTI-RADICAL AGENTS;Styrenic Polymers
US10098849;ANTI-RADICAL AGENTS;Green Tea
US10098849;ANTI-RADICAL AGENTS;Flavones
US10098849;ANTI-RADICAL AGENTS;Clove Oil
US10098849;ANTI-RADICAL AGENTS;Preserving Agent
US10098849;ANTI-RADICAL AGENTS;chamomile
US10098849;ANTI-RADICAL AGENTS;Carrier
US10098849;ANTI-RADICAL AGENTS;Carnosine
US10098849;ANTI-RADICAL AGENTS;Lactose
US10098849;ANTI-RADICAL AGENTS;Polysiloxanes
US10098849;ANTI-RADICAL AGENTS;Proanthocyanidins
US10098849;ANTI-RADICAL AGENTS;Nitrilotriacetic acid
US10098849;ANTI-RADICAL AGENTS;Polyvinyl Pyrrolidone
US10098849;ANTI-RADICAL AGENTS;Resveratrol
US10098849;ANTI-RADICAL AGENTS;Conditioner
US10098849;ANTI-RADICAL AGENTS;Antioxidants
US10098849;ANTI-RADICAL AGENTS;Thickener
US10098849;ANTI-RADICAL AGENTS;Colouring Agent
US10098849;ANTI-RADICAL AGENTS;Deodoring Agent
US10098849;ANTI-RADICAL AGENTS;Collagen
US10098849;ANTI-RADICAL AGENTS;Glycerol
US10098849;ANTI-RADICAL AGENTS;Antioxidant
US10098849;ANTI-RADICAL AGENTS;EDTA
US10098849;ANTI-RADICAL AGENTS;styrene
US10098849;ANTI-RADICAL AGENTS;Detergent
US10098849;ANTI-RADICAL AGENTS;Dimethylethanolamine
US10098849;ANTI-RADICAL AGENTS;Additives General
US10098849;ANTI-RADICAL AGENTS;Sage Extracts
US10098849;ANTI-RADICAL AGENTS;Polyacrylamides
US10098849;ANTI-RADICAL AGENTS;Chalcones
US10098849;ANTI-RADICAL AGENTS;Cellulose
US10098849;ANTI-RADICAL AGENTS;Cosurfactant
US10098849;ANTI-RADICAL AGENTS;Nonionic Emulsifier
US10098849;ANTI-RADICAL AGENTS;Oil-soluble vitamin
US10098849;ANTI-RADICAL AGENTS;Surfactants
US10098849;ANTI-RADICAL AGENTS;Phytic Acid
US10098849;ANTI-RADICAL AGENTS;Pumpkin Seed Oil
US10098849;ANTI-RADICAL AGENTS;Lipids
US10098849;ANTI-RADICAL AGENTS;Flavanones
US10098849;ANTI-RADICAL AGENTS;Polymers
US10098849;ANTI-RADICAL AGENTS;Sugar Acids
US10098849;ANTI-RADICAL AGENTS;Proteins
US10098849;ANTI-RADICAL AGENTS;Polyols
US2008233182;ORGANIC COMPOUNDS;Excipient
US2008233182;ORGANIC COMPOUNDS;Fatty Acid
US2008233182;ORGANIC COMPOUNDS;Marine Oil
US2008233182;ORGANIC COMPOUNDS;Polymers
US2008233182;ORGANIC COMPOUNDS;Gelatin
US2008233182;ORGANIC COMPOUNDS;Food Additive
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Docosahexaenoic Acid
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Nonionic Emulsifier
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Fatty Oils
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;PUFAs
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Emulsifier
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Soy
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Flavonoids
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Proteins
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Eicosapentaenoic Acid
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Dihydroxyacetone
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Oil-soluble vitamin
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Fatty Acid
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Collagen
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Binder
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Marine Oil
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Antioxidant
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Stabilizer
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Antioxidants
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Preserving Agent
US2009239945;ORAL COMPOSITION WITH AN ANTIAGEING EFFECT ON THE SKIN;Genistein
US2004116514;COMPOSITIONS FOR PREVENTING HUMAN CANCER AND METHOD OF PREVENTING HUMAN CANCER;Catechin
US2004116514;COMPOSITIONS FOR PREVENTING HUMAN CANCER AND METHOD OF PREVENTING HUMAN CANCER;Antioxidant
US2004116514;COMPOSITIONS FOR PREVENTING HUMAN CANCER AND METHOD OF PREVENTING HUMAN CANCER;Fatty Oils
US2004116514;COMPOSITIONS FOR PREVENTING HUMAN CANCER AND METHOD OF PREVENTING HUMAN CANCER;Antioxidants
US2004116514;COMPOSITIONS FOR PREVENTING HUMAN CANCER AND METHOD OF PREVENTING HUMAN CANCER;Oil-soluble vitamin
US2004116514;COMPOSITIONS FOR PREVENTING HUMAN CANCER AND METHOD OF PREVENTING HUMAN CANCER;Inositol
US2004116514;COMPOSITIONS FOR PREVENTING HUMAN CANCER AND METHOD OF PREVENTING HUMAN CANCER;Curcumin
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Antioxidants
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Preserving Agent
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Cellulose
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;ModifiedStarch
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Pectin
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Carbohydrates
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Proteins
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Algin
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Oxygen Scavenger
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Additives General
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Ascorbic acid
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Starch
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Stabilizer
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Polysaccharides
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Gums and Flours
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Potassium
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Maltodextrin
US2015296821;FERMENTED DAIRY PRODUCT COMPRISING MICROCAPSULES AND PROCESS FOR PREPARING THE SAME;Agar
US5063057;COSMETIC CAPSULES;Cellulose
US5063057;COSMETIC CAPSULES;Thermoplastics
US5063057;COSMETIC CAPSULES;Cosmetic Additive
US5063057;COSMETIC CAPSULES;Plasticizer
US5063057;COSMETIC CAPSULES;Polyvinylchloride
US5063057;COSMETIC CAPSULES;Oil-soluble vitamin
US5063057;COSMETIC CAPSULES;Surfactants
US5063057;COSMETIC CAPSULES;Polyols
US5063057;COSMETIC CAPSULES;Glycerol
US5063057;COSMETIC CAPSULES;Fatty Oils
US5063057;COSMETIC CAPSULES;Polyacrylates
US5063057;COSMETIC CAPSULES;Polyethylenes
US5063057;COSMETIC CAPSULES;Humectant
US5063057;COSMETIC CAPSULES;Preserving Agent
US5063057;COSMETIC CAPSULES;Gelatin
US5063057;COSMETIC CAPSULES;Polysiloxanes
US5063057;COSMETIC CAPSULES;Thickener
US5063057;COSMETIC CAPSULES;Polyvinyl Alcohol
US5063057;COSMETIC CAPSULES;Additives General
US5063057;COSMETIC CAPSULES;Carrier
US5063057;COSMETIC CAPSULES;Polyvinyl Pyrrolidone
US5063057;COSMETIC CAPSULES;Polyacrylamides
US5063057;COSMETIC CAPSULES;Emollient
US5063057;COSMETIC CAPSULES;Polymers
US2002018772;SUPER ABSORPTION COENZYME Q10;Carrier
US2002018772;SUPER ABSORPTION COENZYME Q10;Soybean Oil
US2002018772;SUPER ABSORPTION COENZYME Q10;Flour
US2002018772;SUPER ABSORPTION COENZYME Q10;Gelatin
US2002018772;SUPER ABSORPTION COENZYME Q10;Antioxidant
US2002018772;SUPER ABSORPTION COENZYME Q10;Bees wax
US2002018772;SUPER ABSORPTION COENZYME Q10;Oil-soluble vitamin
US2002018772;SUPER ABSORPTION COENZYME Q10;Fatty Oils
US2013245061;PHARMACEUTICAL COMPOSITIONS;Binder
US2013245061;PHARMACEUTICAL COMPOSITIONS;Carrier
US2013245061;PHARMACEUTICAL COMPOSITIONS;Carbohydrates
US2013245061;PHARMACEUTICAL COMPOSITIONS;Lubricant
US2013245061;PHARMACEUTICAL COMPOSITIONS;Reinforcing Agent
US2013245061;PHARMACEUTICAL COMPOSITIONS;Polyols
US2013245061;PHARMACEUTICAL COMPOSITIONS;Friction Modifier
US2013245061;PHARMACEUTICAL COMPOSITIONS;Mould Release Agent
US2013245061;PHARMACEUTICAL COMPOSITIONS;Diluting Agent
US2013245061;PHARMACEUTICAL COMPOSITIONS;Polyethyleneglycol
US2013245061;PHARMACEUTICAL COMPOSITIONS;Flour
US2013245061;PHARMACEUTICAL COMPOSITIONS;Excipient
US2013245061;PHARMACEUTICAL COMPOSITIONS;Gelatin
US2013245061;PHARMACEUTICAL COMPOSITIONS;Colouring Agent
US2013245061;PHARMACEUTICAL COMPOSITIONS;Disintegrant
US2013245061;PHARMACEUTICAL COMPOSITIONS;Linolenic Acid
US2013245061;PHARMACEUTICAL COMPOSITIONS;Nonionic Surfactants
US2013245061;PHARMACEUTICAL COMPOSITIONS;Preserving Agent
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;BHT
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;Proteins
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;Gelatin
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;Fatty Oils
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;Marine Oil
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;Carrier
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;Antioxidant
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;Ethoxyquin
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;Antioxidants
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;BHA
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;Lipids
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;Stabilizer
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;Oil-soluble vitamin
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;Carbohydrates
US6090414;METHOD AND COMPOSITION TO REDUCE CANCER INCIDENCE;Feed Additive
US2007021497;VITAMIN E COMPOSITIONS;Additives General
US2007021497;VITAMIN E COMPOSITIONS;Reinforcing Agent
US2007021497;VITAMIN E COMPOSITIONS;Antioxidants
US2007021497;VITAMIN E COMPOSITIONS;Antioxidant
US2002098172;COENZYME Q10 FORMULATION AND PROCESS METHODOLOGY FOR SOFT GEL CAPSULES MANUFACTURING;Peanut Oil
US2002098172;COENZYME Q10 FORMULATION AND PROCESS METHODOLOGY FOR SOFT GEL CAPSULES MANUFACTURING;Fatty Oils
US2002098172;COENZYME Q10 FORMULATION AND PROCESS METHODOLOGY FOR SOFT GEL CAPSULES MANUFACTURING;Antioxidant
US2002098172;COENZYME Q10 FORMULATION AND PROCESS METHODOLOGY FOR SOFT GEL CAPSULES MANUFACTURING;Oil-soluble vitamin
US2017056463;COMPOSITIONS AND METHODS FOR TREATING DIABETES;Ascorbic acid
US2017056463;COMPOSITIONS AND METHODS FOR TREATING DIABETES;Glucose
US2017056463;COMPOSITIONS AND METHODS FOR TREATING DIABETES;Resveratrol
US2017056463;COMPOSITIONS AND METHODS FOR TREATING DIABETES;Lipids
US2017056463;COMPOSITIONS AND METHODS FOR TREATING DIABETES;Plant Oil
US2017056463;COMPOSITIONS AND METHODS FOR TREATING DIABETES;Lubricant
US2017056463;COMPOSITIONS AND METHODS FOR TREATING DIABETES;Casein
US2017056463;COMPOSITIONS AND METHODS FOR TREATING DIABETES;Potassium
US2017056463;COMPOSITIONS AND METHODS FOR TREATING DIABETES;Fatty Oils
US2017056463;COMPOSITIONS AND METHODS FOR TREATING DIABETES;Preserving Agent
US2017056463;COMPOSITIONS AND METHODS FOR TREATING DIABETES;Gluten
US6086910;FOOD SUPPLEMENTS;Diluting Agent
US6086910;FOOD SUPPLEMENTS;Kaempferol
US6086910;FOOD SUPPLEMENTS;Polyols
US6086910;FOOD SUPPLEMENTS;Proteins
US6086910;FOOD SUPPLEMENTS;Green Tea
US6086910;FOOD SUPPLEMENTS;Flavonol
US6086910;FOOD SUPPLEMENTS;Quercetin
US6086910;FOOD SUPPLEMENTS;Colouring Agent
US6086910;FOOD SUPPLEMENTS;Flavonoids
US6086910;FOOD SUPPLEMENTS;Excipient
US6086910;FOOD SUPPLEMENTS;Antioxidants
US6086910;FOOD SUPPLEMENTS;Proanthocyanidins
US6086910;FOOD SUPPLEMENTS;Myricetin
US6086910;FOOD SUPPLEMENTS;Carrier
US6086910;FOOD SUPPLEMENTS;EDTA
